start,end,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14]
0 days 00:00:08.100000,0 days 00:00:08.160000,0.0,0.0,0.0,0.0,0.0,-30.539808,0.21949267,0.8050185,0.0059160627,0.044343665,0.112818964,0.209536,0.43228796,0.519759,0.63030326,0.73255175,0.6940728,0.68611217,0.719647,0.7607577,0.7300208,0.7089693,0.80285174,1.0045105,1.0474154,1.1440274,1.3025063,1.2904052,1.1992668,1.1331772,1.2013208,1.0955958,0.928171,0.7237131,0.61322784,0.5074569,0.0013504865,0.0001420029,57.421875,114.84375,157.91016,287.10938,0.065314345,285.28955,2.8754978,1504148.5,13.2055025,236.307,-0.0014597354,0.2460525,0.0009694618,22.909224,16.565613,11.803391,10.957717,-0.5764966,4.952989,3.7241738,4.3020167,2.0532339,3.5036423,-0.14835589,3.6459715,-3.743543,2.4988353
0 days 00:00:08.110000,0 days 00:00:08.170000,57.299187,0.7300621,0.0,0.0,0.0,-33.846066,0.24810337,0.8452421,0.006117426,0.041698158,0.11327943,0.2156074,0.43767777,0.50991416,0.6235016,0.68134874,0.698517,0.65638345,0.73004967,0.67419416,0.664203,0.6958696,0.7934284,1.0104994,1.1335357,1.177796,1.3763379,1.4046913,1.3637033,1.2845734,1.360679,1.2597295,1.0335721,0.7818319,0.6884866,0.6068843,0.0013952871,0.00019567857,57.421875,100.48828,143.55469,272.7539,0.06503088,289.3646,2.8063948,1496188.6,12.228672,216.68494,-0.0019118991,0.24339962,0.0010081971,19.163877,18.122606,13.95864,13.325203,-0.8513491,5.4081516,-0.7447595,11.167319,4.5052695,5.1367636,2.2656686,6.9299684,-2.1422873,3.7220843
0 days 00:00:08.120000,0 days 00:00:08.180000,56.957504,0.7410674,0.0,0.0,0.0,0.19328897,0.2701552,0.95649713,0.0060723373,0.03552532,0.114982545,0.22519635,0.44270912,0.5279489,0.6498291,0.66158694,0.69824284,0.61759067,0.7701733,0.64851874,0.6394641,0.74444896,0.8746352,1.0597048,1.2878861,1.3135232,1.5390416,1.707428,1.759552,1.6458746,1.6382523,1.5274124,1.2307853,0.91721755,0.8485437,0.77837676,0.0017775055,0.00027623828,57.421875,143.55469,215.33203,358.88672,0.0655454,396.4746,3.1449897,1945438.1,7.711525,75.9367,-0.0015076069,0.32161573,0.0012488986,14.200458,18.435606,17.565786,7.8053107,-3.271597,4.2047696,-6.1133504,8.214024,0.39905867,1.8083153,6.7615056,6.561495,-1.7225853,2.699692
0 days 00:00:08.130000,0 days 00:00:08.190000,58.903675,0.7502318,0.0,0.0,0.0,1.672472,0.26200488,1.0830159,0.0060430598,0.029226506,0.11473757,0.22411019,0.44418263,0.538247,0.6597138,0.6758981,0.67701817,0.5606281,0.8042686,0.67006516,0.6346902,0.76145506,0.9496269,1.1409261,1.4383788,1.4434241,1.7162309,2.113619,2.2763631,2.1517682,1.9584795,1.7869524,1.4396468,1.0731512,1.000548,0.9042836,0.0013552094,0.00030398203,57.421875,129.19922,215.33203,330.17578,0.065190285,352.81937,3.0351422,1406749.4,8.573377,102.98047,-0.0013618729,0.2841877,0.0006148881,13.41537,17.107613,20.834429,4.7032495,0.4015163,4.970944,-5.140894,8.256551,1.4756075,0.2033447,15.709788,9.254597,-5.382015,-2.2725143
0 days 00:00:08.140000,0 days 00:00:08.200000,60.311375,0.7586064,0.0,0.0,0.0,4.694202,0.25314835,1.1485149,0.0061555393,0.023179643,0.11181597,0.2144986,0.44094238,0.5314163,0.66415566,0.70108104,0.6436698,0.52601856,0.7881589,0.70669097,0.6366659,0.74002904,0.9821035,1.2381749,1.542409,1.4984273,1.8344876,2.3786693,2.627214,2.518996,2.0985463,1.8607987,1.5322495,1.1456165,1.01902,0.8795311,0.0013915665,0.00030425834,57.421875,114.84375,215.33203,344.53125,0.06068395,324.88736,3.0366194,1139118.9,10.683501,168.07088,-0.0012050762,0.26610097,0.0005704093,15.64915,14.477609,23.993048,4.267304,-1.0094041,1.0800353,-3.4862826,5.7535863,3.014434,-1.6262026,17.149485,4.842753,-9.03086,-2.2668417
0 days 00:00:08.150000,0 days 00:00:08.210000,62.08182,0.7502186,0.0,0.0,0.15653783,5.308291,0.23636466,1.1266588,0.0057444554,0.020786092,0.10816995,0.21270184,0.43915844,0.49032024,0.63655186,0.7181592,0.61204547,0.5165476,0.7550931,0.7443063,0.6463881,0.70041925,0.95818853,1.3450437,1.6111807,1.4769243,1.8415462,2.377885,2.6095476,2.5157456,2.0072227,1.7706589,1.4724627,1.0906876,0.9014564,0.73471683,0.0008554666,0.0002581935,71.77734,86.13281,157.91016,315.8203,0.05150738,254.71785,2.895193,834515.8,12.867824,220.96759,-0.0012283261,0.2182955,0.0006390242,18.67749,11.754027,22.91224,9.344787,1.3033806,1.76346,5.5805955,8.762719,2.894764,1.1858693,14.910785,5.1730323,-13.624921,-5.218797
0 days 00:00:08.160000,0 days 00:00:08.220000,65.8585,0.6919225,0.15162796,0.0,0.16716848,5.3124757,0.22386391,1.0421058,0.0051962445,0.018770471,0.10827797,0.22230627,0.43654618,0.467983,0.5945876,0.7164735,0.62207335,0.545906,0.7183899,0.7500839,0.66161925,0.70074105,0.91824627,1.45585,1.6590487,1.4059807,1.7270907,2.1009219,2.2503603,2.190141,1.733637,1.5663148,1.2850734,0.9471019,0.73309344,0.576901,0.0013298463,0.00018822406,86.13281,100.48828,200.97656,344.53125,0.048232835,266.11008,2.9375226,850490.5,13.711357,236.83284,-0.0010820933,0.23988195,0.0011256576,21.413094,11.296504,21.34838,10.356597,-2.1770306,-1.2783259,6.7813115,9.813116,-2.2837532,-2.1019986,9.160874,0.6567362,-10.858657,1.1586121
0 days 00:00:08.170000,0 days 00:00:08.230000,70.15342,0.67984056,0.0,0.15162796,0.18842976,3.570898,0.20937268,0.9511482,0.005275873,0.017006803,0.108549856,0.23122223,0.43557632,0.48563823,0.56179804,0.7013719,0.65723205,0.60701543,0.71788627,0.724955,0.66673183,0.7096774,0.8803312,1.485941,1.6617767,1.3795668,1.563747,1.7461476,1.8136781,1.7549782,1.4527583,1.3924246,1.0954639,0.80292255,0.6115556,0.48090577,0.0014282266,0.00014033096,86.13281,100.48828,186.6211,344.53125,0.06359491,244.52138,2.7396638,783780.5,15.785525,313.5498,-0.0011780035,0.22304368,0.0012116178,23.678865,12.257321,19.3795,9.861062,-4.1749253,-0.69918376,11.691224,6.024523,-4.634443,-1.105269,7.553028,4.479529,-7.5763664,3.536342
0 days 00:00:08.180000,0 days 00:00:08.240000,74.96946,0.6767752,0.0,0.15162796,0.18842976,1.8711233,0.19474101,0.8679075,0.0060892696,0.014235324,0.11095744,0.23279613,0.4192274,0.52619845,0.5441945,0.6787035,0.6987235,0.66086245,0.73597795,0.69184905,0.6628155,0.69213176,0.8146489,1.4023485,1.5629597,1.3246647,1.3727399,1.4530867,1.451156,1.4076833,1.2430558,1.2406956,0.94774765,0.7063098,0.5504635,0.43359777,0.0013902012,9.466966e-05,71.77734,71.77734,172.26562,272.7539,0.05609404,200.01288,2.3613472,646483.7,18.26275,405.6205,-0.0014206027,0.18393044,0.00082007126,25.14106,15.043091,17.576283,8.696128,-5.521591,1.2458841,10.536,4.4741497,-1.2534624,1.6262937,10.929021,3.1708696,-6.5014434,4.6131463
0 days 00:00:08.190000,0 days 00:00:08.250000,74.8128,0.72336936,0.0,0.15162796,0.18842976,0.26824185,0.18485598,0.8002863,0.0067937635,0.012219702,0.114842914,0.23246093,0.39004385,0.561358,0.56648,0.65821856,0.72638017,0.6903636,0.7476669,0.68146247,0.63700134,0.6482229,0.74965286,1.2435833,1.4064703,1.2620425,1.2193402,1.2453674,1.202132,1.1679778,1.1078337,1.0999274,0.8551052,0.6602544,0.52225906,0.4109955,0.00089555903,8.014554e-05,57.421875,71.77734,114.84375,215.33203,0.061190706,155.3537,2.1215868,473769.75,20.340368,480.34457,-0.0016103048,0.14486152,0.0011123111,26.309046,16.148138,15.752734,10.874931,-5.601791,3.375042,14.785225,6.191344,-1.2558237,6.0090237,14.414479,7.907673,-3.2199695,0.25896025
0 days 00:00:08.200000,0 days 00:00:08.260000,74.58598,0.72823095,0.0,0.15162796,0.18842976,0.043616693,0.17962675,0.75230116,0.006282373,0.012471656,0.11809853,0.23938817,0.34816945,0.5518976,0.6133648,0.63452274,0.7304702,0.6827453,0.7732277,0.717396,0.610727,0.6238713,0.7027461,1.1012377,1.2658126,1.1706313,1.0896884,1.0983107,1.040042,1.0290618,1.0493366,0.99708873,0.7999597,0.64999276,0.51528543,0.406756,0.0007857673,7.77983e-05,57.421875,100.48828,143.55469,244.04297,0.046556335,194.13715,2.4228725,676312.5,18.123177,386.598,-0.0012514698,0.18087792,0.0011285343,26.109694,16.286928,12.084962,11.156536,-2.2559328,1.5948877,12.204075,7.5818067,-5.1508365,6.75942,17.221064,7.2926316,-0.836525,0.5923686
0 days 00:00:08.210000,0 days 00:00:08.270000,73.67539,0.7316804,0.0,0.15162796,0.17047393,0.8857765,0.17579807,0.72527075,0.0059227794,0.013983372,0.114888184,0.24706735,0.30688724,0.54282683,0.6592258,0.59932303,0.729407,0.67364436,0.8046449,0.7660384,0.6068186,0.63401276,0.6822238,1.0272518,1.1811727,1.0586948,0.9935836,0.9604575,0.94694835,1.0030924,1.0386878,0.92606133,0.7708737,0.65034425,0.51659316,0.4162687,0.0008716678,7.595286e-05,57.421875,129.19922,215.33203,315.8203,0.04480071,242.23456,2.7111123,935554.7,15.499486,283.14236,-0.0008831353,0.22536838,0.0012411253,26.254187,16.040865,9.286769,9.139998,-0.7986772,-0.6643204,9.309367,7.3135695,-10.05232,5.539799,17.680185,6.937914,1.1430653,3.859307
0 days 00:00:08.220000,0 days 00:00:08.280000,72.94668,0.7313929,0.2000081,0.0,0.1525181,4.2188916,0.18450022,0.72132534,0.0069128475,0.014109348,0.10840297,0.24780555,0.29433048,0.5552514,0.6982191,0.5780892,0.7205,0.6792154,0.862917,0.82598823,0.6557126,0.6892223,0.68826455,0.99024326,1.1480273,0.96249294,0.926164,0.8546996,0.9109803,1.0337313,1.0563053,0.8973487,0.76698637,0.64682484,0.5283037,0.42843124,0.0015432723,9.471172e-05,43.066406,100.48828,229.6875,344.53125,0.05541135,224.4612,2.5581815,866172.94,17.096292,367.41037,-0.0013589286,0.20796537,0.00083045353,27.53591,16.293495,7.062754,9.190293,1.924066,-1.3047479,2.113427,2.8968515,-9.689949,6.469202,17.860949,2.8378248,-0.13110845,5.060643
0 days 00:00:08.230000,0 days 00:00:08.290000,67.38116,0.72120696,0.2000081,0.15162796,0.13456225,6.268196,0.1909868,0.7319104,0.00840573,0.012345679,0.10574607,0.24567597,0.3324012,0.60315174,0.72053117,0.5788571,0.71379805,0.7072647,0.889956,0.8681343,0.7643108,0.7724807,0.6999808,0.9498947,1.1110624,0.8997343,0.89727706,0.82848233,0.92319447,1.063095,1.0463966,0.87773377,0.7780163,0.64934653,0.56071395,0.44243225,0.0022848193,9.092637e-05,43.066406,71.77734,229.6875,301.46484,0.052151103,183.90007,2.3633535,600863.4,21.44831,583.0171,-0.0021530886,0.17328894,0.00073515816,29.08922,18.556944,8.274945,13.187332,0.71783143,3.1103585,-1.9936565,-1.7111082,-5.1317945,3.1941195,12.369485,-0.19373727,-0.9992128,6.0639653
0 days 00:00:08.240000,0 days 00:00:08.300000,67.77891,0.71059674,0.2000081,0.15162796,0.13456225,5.10125,0.19926572,0.7551759,0.00831255,0.011841774,0.110965334,0.24420567,0.42335728,0.65652484,0.7409741,0.61228985,0.69080114,0.75155306,0.8910713,0.9016178,0.88360167,0.87394905,0.7448642,0.9082729,1.0629625,0.9268508,0.93516976,0.874295,0.9476354,1.0547322,1.0217811,0.8728938,0.7863612,0.6615298,0.60101146,0.45530188,0.002856422,9.834977e-05,43.066406,86.13281,215.33203,301.46484,0.0730263,180.01152,2.4797356,483879.22,22.30562,611.1987,-0.002253557,0.17331128,0.0008916734,29.60441,17.94594,9.7438,15.046454,0.2754196,1.7753459,-5.2180705,-7.000366,-4.2866416,3.7277756,6.271141,-0.08809789,3.566426,4.063784
0 days 00:00:08.250000,0 days 00:00:08.310000,83.44994,0.72243613,0.2000081,0.15162796,0.13456225,3.4607756,0.18592821,0.7739534,0.006734301,0.013353489,0.11569504,0.2430379,0.5174311,0.67967224,0.748113,0.6507667,0.6657825,0.783092,0.8748103,0.9093638,0.95128053,0.95180863,0.8204605,0.8582166,0.97731334,1.0143611,1.0158006,0.93549436,0.9676911,1.0085973,0.9788795,0.87717533,0.7831853,0.69078606,0.6360896,0.4678832,0.0022671928,6.909395e-05,43.066406,114.84375,229.6875,344.53125,0.053601105,220.7865,2.8450024,751343.5,18.946749,458.18124,-0.0015461721,0.20921332,0.0007345122,28.90339,18.190828,8.443555,13.52209,-2.8659706,2.501813,-4.254415,-7.7509494,-1.1045016,1.7112379,2.5455377,0.7833667,6.4722047,1.623191
0 days 00:00:08.260000,0 days 00:00:08.320000,84.06573,0.7297254,0.2000081,0.15162796,0.13456225,3.517708,0.17890786,0.7817504,0.0062109977,0.013353489,0.112181865,0.2342666,0.5430232,0.6599638,0.72551554,0.68193156,0.65461963,0.8003579,0.88443273,0.9019119,0.9450533,0.94571257,0.90177774,0.81726855,0.8782103,1.1049019,1.1140838,0.9841483,0.9775834,0.989005,0.9765176,0.89367485,0.7772829,0.7192301,0.63502175,0.46783474,0.001468523,7.066287e-05,43.066406,114.84375,229.6875,373.2422,0.05145442,246.21333,2.8631344,973854.3,14.766846,248.35265,-0.0007717363,0.22843115,0.0007901579,27.629807,16.079897,7.291355,6.247425,-1.1363131,3.356267,-1.2135698,-6.217153,-1.4860598,3.244737,3.9694939,3.3181975,7.0316677,-4.5383782
0 days 00:00:08.270000,0 days 00:00:08.330000,79.07023,0.74789196,0.2000081,0.15162796,0.13456225,6.843548,0.17424573,0.7787097,0.007110201,0.0143613,0.107635766,0.23275746,0.50825405,0.5837022,0.6827553,0.70054156,0.674846,0.7832632,0.9121657,0.87489843,0.8958647,0.90110713,0.96325415,0.79834485,0.794493,1.1536957,1.1615748,1.0143864,0.9987273,1.0011817,1.0159901,0.8987724,0.7810104,0.7405882,0.6085658,0.45807615,0.00075276033,6.172162e-05,43.066406,100.48828,172.26562,301.46484,0.062316,198.15358,2.549514,738682.5,20.647825,575.9129,-0.001803714,0.183886,0.000523834,27.895462,17.906021,10.036757,9.854659,2.0560074,7.5133786,3.267259,2.8379009,5.781128,1.7614487,4.358198,0.5244228,2.8806288,-6.350893
0 days 00:00:08.280000,0 days 00:00:08.340000,59.422604,0.7529283,0.2191912,0.13743961,0.31759423,6.4795265,0.17646326,0.7745815,0.007824724,0.015621063,0.110619724,0.2431639,0.44482473,0.4978752,0.6197287,0.71085006,0.7289359,0.7644484,0.8822267,0.8273897,0.84773344,0.8597799,0.9840072,0.82548505,0.7731257,1.1712418,1.1470435,1.0531808,1.0342859,1.0357122,1.0759436,0.9028742,0.8003483,0.7630496,0.58250314,0.45273995,0.00072047015,6.107121e-05,43.066406,71.77734,143.55469,229.6875,0.08007998,159.9072,2.2103589,556341.44,22.363089,640.8286,-0.0020840913,0.14770727,0.00034554736,26.819992,17.615253,12.626397,12.365766,1.7507557,3.91512,7.568483,9.674287,8.604975,5.227208,4.1995425,-3.814017,-0.10079638,-2.3810506
0 days 00:00:08.290000,0 days 00:00:08.350000,60.343307,0.7575457,0.22878276,0.17274944,0.5006262,4.627596,0.17144419,0.7800784,0.006658129,0.019904258,0.121984355,0.26011845,0.39963612,0.4376087,0.567285,0.70655775,0.7779567,0.74381214,0.7891226,0.76602846,0.82624006,0.8923762,0.98859143,0.91299516,0.8184576,1.1835734,1.1034775,1.080204,1.0864006,1.0968862,1.1305271,0.9387767,0.82764864,0.78549916,0.57606214,0.4642098,0.00061501894,5.3663185e-05,57.421875,100.48828,129.19922,244.04297,0.088787384,186.47797,2.3727872,834711.7,21.098541,602.5728,-0.0020124654,0.16861975,0.00047979015,25.613672,18.280008,13.522126,16.29763,1.9944682,-0.07794666,5.807653,14.949204,10.984082,6.7411,4.0527306,-5.204578,-0.5868548,2.878381
0 days 00:00:08.300000,0 days 00:00:08.360000,61.22633,0.7528804,0.0,0.18331017,0.7891054,2.979904,0.17480922,0.79397273,0.005453816,0.023179643,0.12935378,0.2679393,0.3815817,0.44097924,0.51407653,0.6712448,0.8158705,0.7484157,0.66940373,0.7128337,0.833039,0.9507804,0.9695378,1.0320841,0.90601,1.1958374,1.091836,1.0938581,1.1429769,1.1488752,1.1381315,1.0153098,0.86535835,0.80886775,0.6015118,0.49757755,0.0013685464,5.734999e-05,86.13281,129.19922,172.26562,287.10938,0.06999966,235.40349,2.606005,1018398.8,15.24374,278.08932,-0.0010378431,0.2155978,0.0010656918,24.232439,17.633432,12.29221,14.607938,-0.15154171,0.51585007,5.208033,7.763621,2.85462,1.1895952,-0.9106687,-6.6792545,-4.3643374,6.329757
0 days 00:00:08.310000,0 days 00:00:08.370000,62.490917,0.74822646,0.020002915,0.0,0.8945527,2.9619324,0.20085382,0.82797116,0.0064444435,0.02632905,0.12681696,0.26719353,0.41455022,0.50910646,0.49583292,0.62770474,0.849946,0.79617065,0.62598556,0.70864344,0.8715873,1.0071918,0.97320217,1.1508638,1.0102881,1.2250606,1.1915672,1.1300561,1.2018443,1.2058975,1.13669,1.1126386,0.90863127,0.8174526,0.6316897,0.53063923,0.0052861343,8.422988e-05,114.84375,186.6211,215.33203,315.8203,0.07004038,264.14444,2.8181639,902595.2,17.91828,429.3245,-0.0019389313,0.2528074,0.0038113014,26.686758,17.267378,14.779538,14.905479,-1.3369623,1.8602681,2.462146,1.085465,-1.2565969,-6.0736566,-8.185554,-5.446715,-3.0975482,4.727479
0 days 00:00:08.320000,0 days 00:00:08.380000,62.706882,0.7361896,0.0,0.020002915,0.67395264,4.755855,0.26069555,0.90377885,0.008941435,0.030612245,0.12253413,0.28592184,0.5616877,0.6338077,0.53826183,0.6177037,0.9166979,0.91029006,0.6887637,0.7646385,0.95114547,1.0766014,1.0785843,1.3044239,1.1246475,1.3273166,1.4840409,1.2693938,1.284391,1.2443198,1.1424285,1.1739231,0.9470441,0.8257513,0.6620437,0.5618875,0.014748595,0.00022164744,157.91016,229.6875,258.39844,301.46484,0.079438485,262.129,2.72476,417846.12,21.335352,569.33344,-0.0039356793,0.26695523,0.009690425,29.832045,14.955836,17.918741,16.464785,-8.459423,1.6212006,-0.5877878,-5.090488,-3.879406,-13.051326,-17.176704,-5.7325225,-3.1232796,-1.0314059
0 days 00:00:08.330000,0 days 00:00:08.390000,107.67516,0.7601385,0.30958503,0.0,0.3479053,1.4762125,0.3208319,1.0495634,0.010531768,0.035399344,0.1241244,0.32079503,0.802592,0.8131055,0.686827,0.7127904,1.0479859,1.0655646,0.8358181,0.913181,1.079203,1.1911701,1.3824738,1.5796181,1.3379866,1.5965136,2.0498197,1.55701,1.3861641,1.3037292,1.1962123,1.1948842,0.9800248,0.8543212,0.6869852,0.5897499,0.019299507,0.00050494744,143.55469,244.04297,301.46484,344.53125,0.10361248,272.9465,2.9043941,288587.9,21.569452,605.9545,-0.005047268,0.27887717,0.012102459,31.78092,10.37019,19.163116,17.074234,-16.549398,-3.765808,-4.2202406,-6.3553843,-1.3125571,-8.388711,-11.451636,0.19126384,0.31010994,-8.001211
0 days 00:00:08.340000,0 days 00:00:08.400000,152.05128,0.7938652,0.5356048,0.5100015,0.11101685,2.5935588,0.3952233,1.2738677,0.011265665,0.039808515,0.12679777,0.3634945,1.0116624,0.97694874,0.97328633,0.92221946,1.200764,1.2273747,1.0334288,1.1254624,1.262967,1.3896494,1.9685644,2.1111205,1.7315444,2.1040232,2.9049263,2.0318239,1.5394217,1.3897452,1.2702583,1.2073365,1.0056437,0.8991792,0.7167247,0.62619734,0.020926287,0.0017267732,172.26562,258.39844,358.88672,588.5742,0.1109821,355.56824,3.1618164,409279.5,15.4247465,364.6075,-0.0053771306,0.34170425,0.013436604,31.003927,2.721323,19.711184,17.721952,-25.627188,-5.749138,-5.638893,-8.662454,-1.0076376,-9.187313,-10.160468,6.1688027,-2.6282427,-11.739041
0 days 00:00:08.350000,0 days 00:00:08.410000,196.90782,0.8419137,0.47512862,0.3632715,0.19816752,0.3787823,0.5370021,1.6023258,0.012891642,0.042076092,0.12434682,0.39303812,1.0890027,1.0675745,1.2636224,1.2465682,1.4061416,1.4586854,1.3082368,1.43652,1.5377048,1.7048489,2.7919312,3.1315491,2.5477345,2.9443338,3.9863818,2.8318126,1.7976614,1.5127813,1.3930734,1.2571706,1.0489405,0.94074374,0.76326776,0.67679566,0.018152269,0.011021775,172.26562,358.88672,918.75,1148.4375,0.1460142,558.3457,3.761757,597621.44,9.284298,191.11513,-0.006918039,0.47909752,0.019994393,30.67778,-7.7713146,19.498945,17.475443,-30.430227,-3.582897,1.1373549,-3.1387835,-2.1934588,-8.893388,-8.435341,7.1840262,-9.361721,-12.88797
0 days 00:00:08.360000,0 days 00:00:08.420000,196.68474,0.85642976,0.40448222,0.37417945,0.2704468,4.991717,0.7202916,2.0484812,0.016718164,0.04371378,0.11503577,0.42595625,1.0433875,1.0648794,1.4716944,1.6949658,1.7340156,1.8027178,1.6887789,1.7809099,1.8951198,2.1844003,3.7188838,4.802381,4.0355806,4.2201233,5.0459037,4.04306,2.3076751,1.6900945,1.5861555,1.3531286,1.0860893,0.95425415,0.80145687,0.71386266,0.037175644,0.02658195,215.33203,459.375,1435.5469,1679.5898,0.16096367,751.12354,3.9286473,723583.75,4.769772,70.33098,-0.012738258,0.619708,0.042601496,31.144287,-16.817041,22.544556,13.710208,-36.468746,-4.3188524,3.8313656,5.4401755,-3.1444848,-12.985452,-10.602717,0.51455563,-18.586771,-13.577157
0 days 00:00:08.370000,0 days 00:00:08.430000,196.47493,0.86184865,0.07696851,0.062183738,0.23708485,6.482651,0.90170735,2.608887,0.02163504,0.042579994,0.109416865,0.47598743,0.9947903,1.0515157,1.5451072,2.3595717,2.3292506,2.2210472,2.097295,2.0485203,2.3176582,2.7767715,4.4817767,7.0003114,6.2082095,5.877045,5.868296,5.7155204,3.3381517,1.9633173,1.9210135,1.496961,1.1188363,0.95330554,0.82825774,0.7331285,0.07425192,0.044683833,229.6875,559.8633,1507.3242,2067.1875,0.17615615,875.4566,4.10203,766532.44,2.8628137,33.627148,-0.0217196,0.71131593,0.076628245,31.51299,-20.105154,27.201975,6.6916413,-39.423634,-6.1865716,4.1288238,16.370592,0.3833499,-9.136094,-3.9265559,-6.1058726,-27.263723,-11.499427
0 days 00:00:08.380000,0 days 00:00:08.440000,196.38326,0.85870486,0.03535391,0.040623114,0.16281939,10.267507,0.99646777,3.144821,0.026026338,0.03993449,0.10449412,0.52569765,0.974354,1.09628,1.5934772,3.2933967,3.2260292,2.4530313,2.3807683,2.1668148,2.6674273,3.275132,4.748157,8.741302,8.503514,7.466517,6.1486015,7.342037,5.050794,2.3457766,2.3568642,1.646699,1.1397072,0.96402985,0.830895,0.72355723,0.13854754,0.05452482,344.53125,574.21875,1062.3047,2110.254,0.17082363,856.1177,3.7974446,682654.5,3.0738175,34.83646,-0.03157823,0.71560985,0.11362255,30.733297,-20.585001,30.216196,-2.5697253,-46.09795,-12.012813,-2.8366137,16.31787,1.026051,-9.322854,1.2356058,-14.989062,-35.721935,-9.174073
0 days 00:00:08.390000,0 days 00:00:08.450000,196.40698,0.85277086,0.0032636728,0.023836486,0.102072656,12.546616,1.0220109,3.4635818,0.02890093,0.035525322,0.099348366,0.5514435,0.9570833,1.1891224,1.6880449,4.2102027,4.072727,2.3958817,2.358249,2.047723,2.792032,3.4203799,4.3888645,9.013818,9.95445,8.423749,5.9118705,8.3982,7.2458215,2.7239342,2.712281,1.7821923,1.1726876,0.99452215,0.83781415,0.7106926,0.18619122,0.05403159,459.375,574.21875,617.28516,2153.3203,0.14086598,826.6757,3.5520563,631125.2,3.2670033,35.02522,-0.037526365,0.7055643,0.1352431,29.519228,-17.576006,32.85779,-7.543041,-50.86734,-12.683563,-4.9324756,17.7826,5.143381,-6.2758026,5.08697,-19.34902,-39.514233,-2.6569922
0 days 00:00:08.400000,0 days 00:00:08.460000,196.36572,0.84447485,0.0028271985,0.0029017485,0.04824954,13.635724,0.98337865,3.4609957,0.029292338,0.032627866,0.09468835,0.5482691,0.9289101,1.2676411,1.7770241,4.7510867,4.541329,2.140524,2.0573437,1.8175932,2.67752,3.1912806,3.6014378,7.7204537,10.022141,8.451157,5.362798,8.443189,9.0321245,3.0162342,2.878277,1.8425288,1.2188252,1.0379514,0.8574156,0.7081545,0.20450823,0.042462528,445.01953,574.21875,602.9297,1650.8789,0.14684902,739.3286,3.3869302,544106.06,4.187962,50.357666,-0.039726328,0.65113497,0.13701539,29.22124,-13.3597975,34.872852,-10.239982,-53.117325,-12.120664,-7.935884,16.891104,6.7100945,-3.740223,4.9232435,-28.288355,-39.672413,-0.67597604
0 days 00:00:08.410000,0 days 00:00:08.470000,196.45613,0.84113103,0.0028378852,0.0018508366,0.054201514,13.033283,0.9039333,3.1861618,0.028268537,0.030738221,0.101460874,0.5378704,0.90153533,1.2922901,1.8105415,4.6629634,4.416178,1.8617206,1.6418935,1.5441538,2.4195797,2.7471664,2.7692459,5.662414,8.814975,7.7686687,4.7920985,7.636019,9.629691,3.2270136,2.8520927,1.8331352,1.2475803,1.063671,0.8815067,0.7247395,0.1699692,0.027850807,315.8203,502.4414,588.5742,1134.082,0.1560672,619.78375,3.4658568,489074.6,5.083656,66.86496,-0.036402103,0.55664676,0.11798986,29.549477,-6.1908116,39.504166,-9.749991,-47.704052,-5.848437,-8.470287,19.19175,10.075249,7.4635715,7.3835855,-28.315088,-33.061428,4.36629
